BESTELLIDENT;TARGET_BETRUG;B_EMAIL;B_TELEFON;B_GEBDATUM;FLAG_LRIDENTISCH;FLAG_NEWSLETTER;Z_METHODE;Z_CARD_ART;Z_CARD_VALID;Z_LAST_NAME;WERT_BEST;TAG_BEST;TIME_BEST;ANZ_BEST;ANUMMER_01;ANUMMER_02;ANUMMER_03;ANUMMER_04;ANUMMER_05;ANUMMER_06;ANUMMER_07;ANUMMER_08;ANUMMER_09;ANUMMER_10;CHK_LADR;CHK_RADR;CHK_KTO;CHK_CARD;CHK_COOKIE;CHK_IP;FAIL_LPLZ;FAIL_LORT;FAIL_LPLZORTMATCH;FAIL_RPLZ;FAIL_RORT;FAIL_RPLZORTMATCH;SESSION_TIME;NEUKUNDE;ANZ_BEST_GES;WERT_BEST_GES;DATUM_LBEST;MAHN_AKT;MAHN_HOECHST
49419;nein;ja;nein;1967-01-04 00:00:00.000;ja;nein;Rechnung;;05.2005;;29,5;Mo;1899-12-30 21:43:00.000;1;104792;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;9;nein;1;131,88;2003-01-07 00:00:00.000;0;0
49420;nein;ja;nein;1899-12-30 00:00:00.000;nein;nein;Lastschrift;;10.2006;ja;72,3;Di;1899-12-30 00:56:00.000;2;401893;203397;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;ja;10;ja;0;0;1899-12-30 00:00:00.000;0;0
49421;nein;ja;nein;1973-08-23 00:00:00.000;ja;ja;Rechnung;;02.2006;;29,5;Do;1899-12-30 18:56:00.000;1;104792;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;10;ja;0;0;1899-12-30 00:00:00.000;0;0
49422;nein;ja;nein;1980-11-05 00:00:00.000;nein;nein;Kundenkarte;Kundenkarte;07.2006;ja;54,5;Sa;1899-12-30 02:42:00.000;1;203367;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;13;nein;1;123,9;2001-03-10 00:00:00.000;0;0
49424;nein;nein;nein;1961-06-24 00:00:00.000;nein;nein;Kreditkarte;Eurocard;04.2006;nein;31,9;Fr;1899-12-30 09:14:00.000;1;200925;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;9;ja;0;0;1899-12-30 00:00:00.000;0;0
49425;nein;ja;ja;1972-08-05 00:00:00.000;nein;nein;Kreditkarte;Amex;05.2006;ja;58,99;So;1899-12-30 22:47:00.000;2;407022;303397;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;8;ja;0;0;1899-12-30 00:00:00.000;0;0
49426;nein;ja;nein;1899-12-30 00:00:00.000;ja;nein;Rechnung;;06.2007;;74,6;Sa;1899-12-30 08:44:00.000;2;407162;609006;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;8;ja;0;0;1899-12-30 00:00:00.000;0;0
49427;nein;ja;nein;1983-02-27 00:00:00.000;ja;nein;Rechnung;;03.2005;;74;Di;1899-12-30 16:30:00.000;2;201856;506520;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;5;nein;1;68,57;2003-03-01 00:00:00.000;1;1
49428;nein;nein;nein;1962-01-30 00:00:00.000;ja;nein;Rechnung;;10.2005;;17,99;So;1899-12-30 10:08:00.000;1;204645;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;14;nein;1;62,71;2002-07-11 00:00:00.000;0;3
49430;nein;ja;ja;1960-03-10 00:00:00.000;nein;nein;Kreditkarte;Eurocard;06.2007;ja;19,99;Do;1899-12-30 06:58:00.000;1;107255;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;ja;nein;nein;nein;nein;nein;nein;nein;4;nein;1;26,58;2001-01-10 00:00:00.000;0;1
49431;nein;ja;nein;1983-03-12 00:00:00.000;ja;nein;Rechnung;;05.2006;;64,5;So;1899-12-30 08:19:00.000;1;200293;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;ja;nein;nein;nein;nein;nein;nein;nein;nein;3;nein;2;41,32;2004-04-28 00:00:00.000;0;0
49432;nein;ja;nein;1971-02-14 00:00:00.000;nein;nein;Lastschrift;;08.2007;ja;9,99;Fr;1899-12-30 21:32:00.000;1;606310;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;9;nein;2;164,18;2004-03-06 00:00:00.000;0;1
49435;nein;ja;nein;1899-12-30 00:00:00.000;ja;nein;Rechnung;;11.2006;;46,5;So;1899-12-30 07:32:00.000;1;206520;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;3;nein;1;6,78;2003-10-18 00:00:00.000;0;2
49437;nein;ja;nein;1968-04-26 00:00:00.000;ja;nein;Kreditkarte;Eurocard;12.2007;ja;52;Fr;1899-12-30 06:20:00.000;1;407610;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;11;nein;1;12,1;2004-04-26 00:00:00.000;0;0
49440;nein;nein;ja;1977-08-13 00:00:00.000;ja;nein;Rechnung;;12.2007;;34,5;So;1899-12-30 16:31:00.000;1;504935;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;6;nein;1;23,15;2003-05-30 00:00:00.000;0;0
49441;nein;ja;nein;1955-12-05 00:00:00.000;ja;nein;Rechnung;;10.2007;;69,2;Fr;1899-12-30 11:52:00.000;2;400293;100767;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;8;ja;0;0;1899-12-30 00:00:00.000;0;0
49442;nein;ja;ja;1983-08-23 00:00:00.000;ja;nein;Rechnung;;10.2005;;42,8;So;1899-12-30 03:25:00.000;1;404269;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ja;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;13;nein;1;41,12;2002-12-11 00:00:00.000;0;1
49443;nein;ja;nein;1967-01-03 00:00:00.000;ja;nein;Rechnung;;05.2007;;16;Mo;1899-12-30 21:43:00.000;1;607699;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;ja;6;nein;1;45,95;2004-12-15 00:00:00.000;0;0
49446;nein;ja;ja;1985-09-17 00:00:00.000;ja;ja;Kundenkarte;Kundenkarte;12.2005;ja;18,2;So;1899-12-30 20:40:00.000;1;408143;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;3;nein;0;0;1899-12-30 00:00:00.000;0;0
49449;nein;nein;nein;1899-12-30 00:00:00.000;ja;nein;Rechnung;;10.2007;;18,2;Mi;1899-12-30 22:47:00.000;1;406859;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;12;nein;1;23,99;2003-04-19 00:00:00.000;0;0
49450;nein;ja;ja;1966-12-05 00:00:00.000;ja;nein;Rechnung;;03.2007;;19,99;Mi;1899-12-30 12:37:00.000;1;402697;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;5;nein;1;22,19;2004-04-07 00:00:00.000;0;0
49451;nein;ja;nein;1976-06-25 00:00:00.000;ja;nein;Rechnung;;02.2006;;19,99;So;1899-12-30 21:12:00.000;1;407046;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;ja;nein;nein;9;ja;0;0;1899-12-30 00:00:00.000;0;0
49452;nein;ja;nein;1973-11-06 00:00:00.000;nein;nein;Kreditkarte;Eurocard;11.2007;ja;6,5;Sa;1899-12-30 08:07:00.000;1;202681;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;9;nein;1;36,58;2001-03-10 00:00:00.000;3;3
49453;nein;ja;nein;1967-03-16 00:00:00.000;nein;nein;Lastschrift;;03.2006;ja;19,99;Sa;1899-12-30 01:19:00.000;1;302677;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;8;ja;0;0;1899-12-30 00:00:00.000;0;0
49456;nein;ja;nein;1899-12-30 00:00:00.000;ja;nein;Rechnung;;01.2006;;42,7;Do;1899-12-30 22:13:00.000;2;406310;409015;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;12;nein;4;62,48;2002-09-19 00:00:00.000;0;0
49457;nein;ja;nein;1965-07-21 00:00:00.000;ja;nein;Kreditkarte;Visa;01.2007;ja;103;Di;1899-12-30 15:49:00.000;2;407610;503950;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;7;ja;0;0;1899-12-30 00:00:00.000;0;0
49458;nein;ja;nein;1957-02-13 00:00:00.000;nein;nein;Kreditkarte;Visa;01.2006;ja;61;Sa;1899-12-30 09:27:00.000;2;107300;405338;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;10;nein;2;27,82;2004-01-27 00:00:00.000;0;0
49459;nein;ja;nein;1975-10-27 00:00:00.000;ja;nein;Kreditkarte;Eurocard;08.2005;ja;22,95;Do;1899-12-30 02:41:00.000;1;101893;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;10;ja;0;0;1899-12-30 00:00:00.000;0;0
49460;ja;ja;nein;1899-12-30 00:00:00.000;nein;nein;Lastschrift;;03.2007;ja;47,8;Do;1899-12-30 14:33:00.000;2;405485;200476;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;1;ja;0;0;1899-12-30 00:00:00.000;0;0
49461;ja;ja;nein;1981-01-08 00:00:00.000;ja;nein;Rechnung;;06.2006;;14,5;Fr;1899-12-30 08:50:00.000;1;402062;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;5;ja;0;0;1899-12-30 00:00:00.000;0;0
49463;nein;ja;nein;1984-02-25 00:00:00.000;ja;nein;Kreditkarte;Visa;05.2006;ja;67,6;Do;1899-12-30 08:10:00.000;2;309006;600578;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;13;nein;1;106,77;2003-11-05 00:00:00.000;0;2
49467;nein;nein;ja;1971-01-02 00:00:00.000;ja;nein;Rechnung;;11.2005;;77,79;Mo;1899-12-30 05:56:00.000;2;408507;108801;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;12;nein;2;127,34;2004-03-13 00:00:00.000;0;0
49470;nein;ja;nein;1960-07-27 00:00:00.000;ja;nein;Kreditkarte;Visa;07.2006;ja;19,99;Mi;1899-12-30 18:29:00.000;1;201402;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ja;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;6;nein;1;45,6;2001-03-27 00:00:00.000;0;0
49471;nein;ja;nein;1968-07-03 00:00:00.000;nein;nein;Lastschrift;;02.2006;ja;9,99;So;1899-12-30 04:15:00.000;1;506284;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;13;ja;0;0;1899-12-30 00:00:00.000;0;0
49472;nein;ja;nein;1960-06-18 00:00:00.000;nein;nein;Kreditkarte;Eurocard;02.2007;ja;51;Mi;1899-12-30 18:18:00.000;1;103397;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;11;ja;0;0;1899-12-30 00:00:00.000;0;0
49475;nein;ja;ja;1965-06-11 00:00:00.000;ja;nein;Rechnung;;05.2007;;14,5;Do;1899-12-30 11:57:00.000;1;509102;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;8;ja;0;0;1899-12-30 00:00:00.000;0;0
49476;ja;ja;ja;1962-03-17 00:00:00.000;nein;nein;Kundenkarte;Kundenkarte;06.2006;ja;10,8;Sa;1899-12-30 19:01:00.000;1;402440;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;ja;nein;10;nein;1;19,32;2004-09-24 00:00:00.000;0;1
49478;nein;nein;nein;1970-08-04 00:00:00.000;ja;nein;Rechnung;;01.2007;;8,5;Di;1899-12-30 15:30:00.000;1;508997;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;5;nein;1;52,03;2003-09-27 00:00:00.000;0;0
49479;nein;ja;nein;1968-03-30 00:00:00.000;ja;nein;Rechnung;;08.2005;;46,79;Di;1899-12-30 05:07:00.000;3;201796;400767;202845;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;9;ja;0;0;1899-12-30 00:00:00.000;0;0
49480;nein;nein;nein;1961-08-20 00:00:00.000;ja;nein;Rechnung;;04.2007;;12,6;Mi;1899-12-30 05:43:00.000;1;408609;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;6;nein;1;62,9;2002-09-10 00:00:00.000;0;2
49481;nein;ja;nein;1899-12-30 00:00:00.000;nein;ja;Lastschrift;;02.2007;nein;5,2;So;1899-12-30 10:33:00.000;1;600767;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;3;nein;3;142,56;2003-10-13 00:00:00.000;0;0
49484;ja;ja;nein;1967-08-17 00:00:00.000;nein;nein;Lastschrift;;07.2005;ja;14,5;Sa;1899-12-30 20:37:00.000;1;209670;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;2;ja;0;0;1899-12-30 00:00:00.000;0;0
49486;nein;ja;nein;1978-06-19 00:00:00.000;nein;nein;Kreditkarte;Eurocard;09.2006;ja;17,99;Sa;1899-12-30 08:13:00.000;1;206590;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;1;nein;2;291,4;2002-05-10 00:00:00.000;0;0
49487;ja;ja;nein;1939-01-19 00:00:00.000;ja;nein;Lastschrift;;07.2005;ja;9,8;Sa;1899-12-30 09:34:00.000;1;502496;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;6;ja;0;0;1899-12-30 00:00:00.000;0;0
49489;nein;ja;nein;1971-05-09 00:00:00.000;ja;nein;Rechnung;;09.2007;;54,6;Sa;1899-12-30 09:33:00.000;3;208499;404077;401223;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;7;nein;1;77,74;2001-06-17 00:00:00.000;0;0
49492;nein;ja;ja;1963-04-08 00:00:00.000;ja;nein;Rechnung;;09.2006;;23,5;Mi;1899-12-30 09:46:00.000;1;409121;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;18;ja;0;0;1899-12-30 00:00:00.000;0;0
49495;nein;ja;nein;1951-01-10 00:00:00.000;ja;nein;Rechnung;;10.2007;;51;Mo;1899-12-30 04:57:00.000;1;400738;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;13;nein;2;13,4;2002-10-26 00:00:00.000;0;0
49496;nein;ja;nein;1978-02-21 00:00:00.000;ja;nein;Rechnung;;11.2007;;27,99;Sa;1899-12-30 08:19:00.000;3;202845;102697;202062;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;4;nein;1;13,47;2004-05-30 00:00:00.000;0;0
49498;nein;nein;nein;1975-05-23 00:00:00.000;ja;nein;Rechnung;;04.2005;;27,3;Fr;1899-12-30 13:02:00.000;2;509102;508777;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;ja;12;ja;0;0;1899-12-30 00:00:00.000;0;0
49499;nein;ja;nein;1978-11-11 00:00:00.000;ja;nein;Rechnung;;07.2005;;29,99;Fr;1899-12-30 16:30:00.000;1;305685;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;1;nein;1;32,04;2000-12-13 00:00:00.000;0;0
49500;nein;nein;nein;1952-09-13 00:00:00.000;ja;nein;Rechnung;;11.2006;;14,5;Mo;1899-12-30 16:28:00.000;1;609670;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;12;ja;0;0;1899-12-30 00:00:00.000;0;0
49501;nein;ja;nein;1967-07-06 00:00:00.000;ja;nein;Rechnung;;11.2007;;51;Mo;1899-12-30 18:55:00.000;1;202399;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;13;ja;0;0;1899-12-30 00:00:00.000;0;0
49503;nein;ja;ja;1959-07-26 00:00:00.000;nein;nein;Kreditkarte;Visa;08.2006;ja;72,1;Fr;1899-12-30 10:17:00.000;3;107359;302133;303367;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;7;ja;0;0;1899-12-30 00:00:00.000;0;0
49505;nein;ja;nein;1981-09-10 00:00:00.000;ja;nein;Rechnung;;03.2005;;9,8;Sa;1899-12-30 14:21:00.000;1;201373;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;7;ja;0;0;1899-12-30 00:00:00.000;0;0
49512;nein;nein;nein;1972-03-21 00:00:00.000;nein;nein;Kreditkarte;Eurocard;06.2006;ja;23,5;Sa;1899-12-30 23:48:00.000;1;404371;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;2;nein;1;50,15;2001-04-13 00:00:00.000;0;0
49513;nein;ja;nein;1899-12-30 00:00:00.000;ja;nein;Rechnung;;08.2006;;16;Mo;1899-12-30 00:00:00.000;1;302845;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;4;ja;0;0;1899-12-30 00:00:00.000;0;0
49514;nein;ja;nein;1971-07-10 00:00:00.000;nein;ja;Kreditkarte;Eurocard;04.2005;ja;14,5;Mo;1899-12-30 07:35:00.000;1;609670;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;ja;nein;nein;nein;nein;nein;nein;nein;nein;nein;2;nein;1;34,11;2001-11-05 00:00:00.000;0;0
49517;nein;ja;nein;1967-08-06 00:00:00.000;nein;nein;Kreditkarte;Eurocard;08.2005;ja;29,5;Di;1899-12-30 04:10:00.000;1;603639;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;7;ja;0;0;1899-12-30 00:00:00.000;0;0
49518;nein;ja;nein;1899-12-30 00:00:00.000;ja;nein;Rechnung;;02.2006;;62;Fr;1899-12-30 13:57:00.000;1;108889;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;12;nein;1;15,15;2003-07-08 00:00:00.000;1;1
49519;nein;ja;nein;1977-12-30 00:00:00.000;ja;nein;Rechnung;;09.2007;;28,7;Mo;1899-12-30 12:55:00.000;2;603950;400172;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;11;nein;1;35,83;2001-02-13 00:00:00.000;0;0
49521;nein;ja;ja;1961-01-24 00:00:00.000;nein;nein;Lastschrift;;01.2005;ja;34,5;Do;1899-12-30 15:55:00.000;1;506590;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;7;nein;1;62,43;2003-09-24 00:00:00.000;0;0
49524;nein;ja;ja;1982-09-26 00:00:00.000;ja;ja;Rechnung;;01.2006;;68,4;Do;1899-12-30 15:12:00.000;1;408289;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;ja;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;2;nein;1;22,92;2001-12-03 00:00:00.000;0;0
49525;nein;ja;nein;1977-08-03 00:00:00.000;ja;nein;Rechnung;;05.2005;;26;So;1899-12-30 12:22:00.000;1;409183;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;5;nein;1;12,19;2002-04-23 00:00:00.000;1;1
49527;nein;ja;nein;1974-03-23 00:00:00.000;nein;nein;Kreditkarte;Eurocard;04.2006;ja;46,5;Sa;1899-12-30 17:19:00.000;1;404944;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;5;ja;0;0;1899-12-30 00:00:00.000;0;0
49529;nein;ja;nein;1975-04-25 00:00:00.000;nein;nein;Lastschrift;;11.2005;ja;64,5;Mo;1899-12-30 04:51:00.000;1;400802;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;17;ja;0;0;1899-12-30 00:00:00.000;0;0
49530;nein;ja;nein;1974-10-18 00:00:00.000;nein;nein;Lastschrift;;02.2005;ja;59,5;Do;1899-12-30 11:06:00.000;2;207570;504077;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;16;nein;1;37,08;2003-06-01 00:00:00.000;0;0
49532;nein;ja;nein;1950-09-23 00:00:00.000;nein;nein;Lastschrift;;09.2005;ja;17,99;So;1899-12-30 14:08:00.000;1;207046;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;ja;ja;nein;nein;1;nein;1;12,43;2001-10-06 00:00:00.000;0;0
49533;nein;ja;nein;1969-12-04 00:00:00.000;ja;nein;Rechnung;;09.2007;;66,99;Sa;1899-12-30 20:17:00.000;2;100214;409013;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;5;ja;0;0;1899-12-30 00:00:00.000;0;0
49534;nein;ja;nein;1974-08-07 00:00:00.000;ja;nein;Kreditkarte;Visa;01.2006;ja;76,49;Do;1899-12-30 18:55:00.000;2;206255;400329;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;5;ja;0;0;1899-12-30 00:00:00.000;0;0
49535;nein;nein;nein;1955-08-22 00:00:00.000;nein;nein;Kreditkarte;Eurocard;02.2006;ja;12,6;So;1899-12-30 05:19:00.000;1;404935;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;13;ja;0;0;1899-12-30 00:00:00.000;0;0
49539;nein;ja;ja;1975-01-26 00:00:00.000;ja;nein;Rechnung;;01.2005;;98,8;Di;1899-12-30 15:11:00.000;2;400061;100578;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;6;ja;0;0;1899-12-30 00:00:00.000;0;0
49542;nein;ja;nein;1976-01-04 00:00:00.000;nein;nein;Lastschrift;;04.2007;ja;44,49;So;1899-12-30 22:46:00.000;2;503367;409006;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;6;nein;1;5,95;2001-03-30 00:00:00.000;0;1
49543;nein;nein;nein;1973-11-08 00:00:00.000;ja;nein;Rechnung;;01.2006;;8,5;Di;1899-12-30 20:40:00.000;1;401402;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;4;ja;0;0;1899-12-30 00:00:00.000;0;0
49544;nein;ja;nein;1982-02-18 00:00:00.000;ja;nein;Rechnung;;02.2005;;41;Sa;1899-12-30 19:49:00.000;1;300767;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;12;nein;1;42,96;2003-05-09 00:00:00.000;0;0
49545;nein;ja;nein;1965-11-13 00:00:00.000;nein;nein;Lastschrift;;07.2007;ja;18;So;1899-12-30 15:15:00.000;1;204723;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;7;ja;0;0;1899-12-30 00:00:00.000;0;0
49546;nein;ja;ja;1982-01-22 00:00:00.000;ja;nein;Rechnung;;10.2005;;9,99;Mo;1899-12-30 03:18:00.000;1;606310;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;nein;5;ja;0;0;1899-12-30 00:00:00.000;0;0
