"BESTELLIDENT";"TARGET_BETRUG";"B_EMAIL";"B_TELEFON";"B_GEBDATUM";"FLAG_LRIDENTISCH";"FLAG_NEWSLETTER";"Z_METHODE";"Z_CARD_ART";"Z_CARD_VALID";"Z_LAST_NAME";"WERT_BEST";"TAG_BEST";"TIME_BEST";"ANZ_BEST";"CHK_LADR";"CHK_RADR";"CHK_KTO";"CHK_CARD";"CHK_COOKIE";"CHK_IP";"FAIL_LPLZ";"FAIL_LORT";"FAIL_LPLZORTMATCH";"FAIL_RPLZ";"FAIL_RORT";"FAIL_RPLZORTMATCH";"SESSION_TIME";"NEUKUNDE";"ANZ_BEST_GES";"WERT_BEST_GES";"DATUM_LBEST";"MAHN_AKT";"MAHN_HOECHST";"ANUMMER_LIST"
"49740";"nein";"ja";"ja";"1983-10-31 00:00:00.000";"nein";"nein";"Kreditkarte";"Visa";"04.2007";"ja";"64,5";"Fr";"1899-12-30 15:09:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"10";"nein";"1";"17,92";"2003-05-03 00:00:00.000";"1";"1";"[209006]"
"49742";"nein";"ja";"nein";"1954-08-18 00:00:00.000";"nein";"nein";"Kreditkarte";"Eurocard";"01.2007";"ja";"98";"Sa";"1899-12-30 06:29:00.000";"3";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"4";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[202133,102611,106284]"
"49743";"nein";"ja";"nein";"1975-01-29 00:00:00.000";"ja";"nein";"Rechnung";"-";"01.2007";"-";"68,4";"So";"1899-12-30 18:17:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"14";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[205284]"
"49744";"nein";"ja";"nein";"1975-06-08 00:00:00.000";"nein";"nein";"Kreditkarte";"Eurocard";"12.2007";"ja";"54,69";"Mi";"1899-12-30 09:20:00.000";"3";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"13";"nein";"1";"89,1";"2004-12-22 00:00:00.000";"0";"0";"[406859,204645,409053]"
"49746";"nein";"ja";"ja";"1980-05-06 00:00:00.000";"ja";"nein";"Lastschrift";"-";"08.2005";"ja";"16";"Mi";"1899-12-30 15:39:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"8";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[402496]"
"49749";"nein";"ja";"ja";"1899-12-30 00:00:00.000";"ja";"nein";"Lastschrift";"-";"01.2006";"ja";"39,5";"So";"1899-12-30 07:52:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"12";"nein";"3";"46,77";"2001-10-01 00:00:00.000";"0";"0";"[309121]"
"49751";"nein";"ja";"nein";"1973-08-06 00:00:00.000";"ja";"nein";"Rechnung";"-";"02.2006";"-";"19,99";"Mo";"1899-12-30 12:51:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"14";"nein";"2";"224,86";"2001-07-12 00:00:00.000";"0";"0";"[402697]"
"49753";"nein";"nein";"nein";"1972-03-07 00:00:00.000";"ja";"nein";"Rechnung";"-";"02.2005";"-";"8,5";"Sa";"1899-12-30 16:08:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"7";"nein";"1";"59,18";"2004-01-03 00:00:00.000";"0";"0";"[408889]"
"49760";"nein";"ja";"nein";"1978-05-21 00:00:00.000";"nein";"ja";"Lastschrift";"-";"06.2005";"ja";"51";"Di";"1899-12-30 06:11:00.000";"1";"ja";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"10";"nein";"2";"220,92";"2001-04-17 00:00:00.000";"0";"0";"[308777]"
"49761";"nein";"nein";"nein";"1967-07-09 00:00:00.000";"ja";"nein";"Rechnung";"-";"11.2007";"-";"5,2";"Sa";"1899-12-30 22:40:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"5";"nein";"1";"6,07";"2003-12-29 00:00:00.000";"1";"1";"[204921]"
"49762";"nein";"nein";"nein";"1970-08-13 00:00:00.000";"ja";"nein";"Kundenkarte";"Kundenkarte";"10.2005";"ja";"19,99";"So";"1899-12-30 00:00:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"9";"nein";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[402246]"
"49763";"nein";"ja";"nein";"1971-05-05 00:00:00.000";"ja";"nein";"Rechnung";"-";"11.2007";"-";"22,95";"Sa";"1899-12-30 09:39:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"6";"nein";"1";"14,53";"2004-10-18 00:00:00.000";"0";"2";"[201511]"
"49765";"nein";"ja";"nein";"1975-06-10 00:00:00.000";"nein";"nein";"Lastschrift";"-";"04.2007";"ja";"17,8";"Mi";"1899-12-30 21:21:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"12";"nein";"1";"237,01";"2004-04-29 00:00:00.000";"0";"0";"[204792]"
"49766";"nein";"ja";"nein";"1940-02-23 00:00:00.000";"nein";"ja";"Kreditkarte";"Eurocard";"12.2007";"ja";"17,8";"Di";"1899-12-30 22:33:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"7";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[307699]"
"49767";"nein";"ja";"nein";"1970-08-24 00:00:00.000";"nein";"nein";"Kreditkarte";"Visa";"08.2007";"ja";"16";"Fr";"1899-12-30 10:42:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"12";"nein";"2";"233,76";"2004-06-27 00:00:00.000";"0";"0";"[404159]"
"49768";"nein";"ja";"nein";"1975-10-04 00:00:00.000";"nein";"nein";"Lastschrift";"-";"11.2007";"ja";"51";"Mi";"1899-12-30 11:26:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"10";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[507610]"
"49769";"nein";"ja";"nein";"1973-01-30 00:00:00.000";"ja";"ja";"Rechnung";"-";"01.2006";"-";"12,8";"Sa";"1899-12-30 12:37:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"6";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[508777]"
"49775";"nein";"ja";"nein";"1960-06-22 00:00:00.000";"ja";"nein";"Rechnung";"-";"02.2005";"-";"68,4";"Do";"1899-12-30 16:08:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"8";"nein";"1";"191,92";"2003-11-02 00:00:00.000";"0";"0";"[301893]"
"49776";"nein";"ja";"nein";"1979-04-10 00:00:00.000";"ja";"nein";"Rechnung";"-";"06.2005";"-";"12,6";"Di";"1899-12-30 12:26:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"11";"nein";"1";"58,15";"2002-10-12 00:00:00.000";"0";"1";"[402294]"
"49777";"ja";"ja";"nein";"1962-01-23 00:00:00.000";"ja";"nein";"Rechnung";"-";"11.2006";"-";"41";"Sa";"1899-12-30 02:41:00.000";"1";"ja";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"11";"nein";"1";"53,81";"2002-05-21 00:00:00.000";"0";"0";"[300767]"
"49779";"nein";"ja";"nein";"1968-01-26 00:00:00.000";"ja";"nein";"Rechnung";"-";"06.2006";"-";"17,8";"Mi";"1899-12-30 19:22:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"15";"nein";"1";"55,47";"2004-08-25 00:00:00.000";"0";"0";"[406811]"
"49782";"nein";"nein";"nein";"1979-01-12 00:00:00.000";"nein";"nein";"Kreditkarte";"Eurocard";"07.2005";"nein";"29,5";"Sa";"1899-12-30 14:47:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"5";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[402410]"
"49783";"nein";"ja";"nein";"1960-03-24 00:00:00.000";"ja";"nein";"Rechnung";"-";"10.2006";"-";"12,6";"Mo";"1899-12-30 16:48:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"8";"nein";"1";"47,82";"2003-02-11 00:00:00.000";"0";"0";"[202697]"
"49784";"nein";"ja";"nein";"1952-04-19 00:00:00.000";"ja";"nein";"Kundenkarte";"Kundenkarte";"07.2005";"ja";"42,8";"Do";"1899-12-30 22:43:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"7";"nein";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[405213]"
"49785";"nein";"ja";"nein";"1963-01-19 00:00:00.000";"ja";"nein";"Rechnung";"-";"12.2005";"-";"18,2";"Mi";"1899-12-30 05:05:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"10";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[409386]"
"49788";"nein";"nein";"nein";"1960-11-18 00:00:00.000";"nein";"nein";"Lastschrift";"-";"02.2006";"ja";"29,5";"Sa";"1899-12-30 11:06:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"14";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[404645]"
"49789";"nein";"ja";"nein";"1899-12-30 00:00:00.000";"ja";"nein";"Rechnung";"-";"04.2005";"-";"29,99";"Sa";"1899-12-30 20:32:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"ja";"nein";"ja";"6";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[407741]"
"49791";"nein";"ja";"nein";"1973-10-11 00:00:00.000";"ja";"nein";"Rechnung";"-";"05.2005";"-";"46";"Fr";"1899-12-30 15:26:00.000";"2";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"5";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[201893,505555]"
"49792";"nein";"ja";"ja";"1972-09-13 00:00:00.000";"ja";"nein";"Rechnung";"-";"10.2005";"-";"12,8";"So";"1899-12-30 15:40:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"8";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[608889]"
"49793";"nein";"nein";"nein";"1972-09-05 00:00:00.000";"ja";"nein";"Rechnung";"-";"12.2005";"-";"31,9";"Fr";"1899-12-30 13:29:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"6";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[102677]"
"49794";"nein";"ja";"nein";"1899-12-30 00:00:00.000";"ja";"nein";"Rechnung";"-";"03.2007";"-";"68,4";"Mo";"1899-12-30 15:58:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"ja";"nein";"nein";"nein";"nein";"nein";"8";"nein";"2";"61,84";"2002-08-14 00:00:00.000";"0";"0";"[301893]"
"49795";"nein";"nein";"nein";"1986-01-25 00:00:00.000";"nein";"nein";"Lastschrift";"-";"07.2007";"ja";"42,8";"Do";"1899-12-30 01:50:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"6";"nein";"1";"120,38";"2001-12-12 00:00:00.000";"0";"1";"[402634]"
"49801";"nein";"ja";"nein";"1983-09-06 00:00:00.000";"ja";"ja";"Kreditkarte";"Visa";"10.2005";"ja";"100,5";"Sa";"1899-12-30 17:42:00.000";"4";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"12";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[403776,601371,200959,107300]"
"49802";"nein";"ja";"nein";"1956-07-25 00:00:00.000";"ja";"nein";"Kreditkarte";"Eurocard";"03.2007";"ja";"43,5";"Di";"1899-12-30 22:19:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"4";"nein";"1";"41,96";"2001-07-01 00:00:00.000";"0";"0";"[104159]"
"49804";"ja";"ja";"nein";"1965-04-17 00:00:00.000";"ja";"nein";"Kreditkarte";"Visa";"02.2005";"ja";"9,99";"Mo";"1899-12-30 03:55:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"2";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[407703]"
"49806";"ja";"ja";"ja";"1970-03-31 00:00:00.000";"ja";"nein";"Rechnung";"-";"06.2006";"-";"42,8";"Di";"1899-12-30 08:35:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"7";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[402634]"
"49808";"nein";"ja";"nein";"1957-01-05 00:00:00.000";"ja";"nein";"Kundenkarte";"Kundenkarte";"06.2005";"ja";"61,3";"Mo";"1899-12-30 10:01:00.000";"2";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"16";"nein";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[400476,509006]"
"49810";"nein";"ja";"nein";"1968-10-09 00:00:00.000";"ja";"nein";"Rechnung";"-";"01.2005";"-";"12,8";"Mi";"1899-12-30 11:13:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"14";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[508777]"
"49812";"nein";"ja";"nein";"1960-03-29 00:00:00.000";"ja";"nein";"Rechnung";"-";"02.2007";"-";"56";"Mo";"1899-12-30 03:30:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"ja";"nein";"nein";"nein";"nein";"7";"nein";"1";"35,03";"2001-07-23 00:00:00.000";"0";"0";"[100578]"
"49813";"nein";"nein";"nein";"1899-12-30 00:00:00.000";"nein";"nein";"Kreditkarte";"Eurocard";"06.2005";"ja";"32,8";"Di";"1899-12-30 13:02:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"12";"nein";"1";"29,38";"2004-10-05 00:00:00.000";"0";"0";"[402116]"
"49814";"nein";"ja";"nein";"1973-08-20 00:00:00.000";"nein";"nein";"Kreditkarte";"Eurocard";"05.2005";"nein";"42";"Mo";"1899-12-30 11:18:00.000";"2";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"7";"nein";"1";"138,88";"2004-06-30 00:00:00.000";"0";"0";"[202611,102681]"
"49815";"nein";"nein";"nein";"1982-09-10 00:00:00.000";"nein";"nein";"Kundenkarte";"Kundenkarte";"12.2005";"ja";"31,9";"Fr";"1899-12-30 11:17:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"2";"nein";"1";"38,51";"2004-01-14 00:00:00.000";"0";"1";"[404549]"
"49816";"nein";"nein";"ja";"1966-04-23 00:00:00.000";"ja";"nein";"Lastschrift";"-";"01.2007";"ja";"16";"Do";"1899-12-30 02:48:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"3";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[202089]"
"49817";"nein";"ja";"nein";"1985-09-22 00:00:00.000";"ja";"nein";"Rechnung";"-";"07.2007";"-";"62";"Do";"1899-12-30 06:25:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"14";"nein";"1";"20,89";"2004-04-23 00:00:00.000";"0";"0";"[102845]"
"49821";"nein";"ja";"nein";"1981-03-03 00:00:00.000";"ja";"nein";"Rechnung";"-";"06.2005";"-";"18,2";"So";"1899-12-30 18:21:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"10";"nein";"1";"40,83";"2002-03-09 00:00:00.000";"0";"3";"[406859]"
"49824";"nein";"ja";"nein";"1972-02-21 00:00:00.000";"nein";"nein";"Kreditkarte";"Eurocard";"05.2005";"ja";"12,6";"Sa";"1899-12-30 15:51:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"10";"nein";"2";"52,84";"2001-06-03 00:00:00.000";"0";"0";"[206507]"
"49825";"nein";"ja";"nein";"1980-06-11 00:00:00.000";"nein";"nein";"Kreditkarte";"Eurocard";"11.2006";"ja";"32,8";"Mo";"1899-12-30 10:37:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"6";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[500767]"
"49828";"nein";"ja";"nein";"1980-12-04 00:00:00.000";"nein";"nein";"Kreditkarte";"Visa";"04.2005";"ja";"5,2";"So";"1899-12-30 01:52:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"6";"nein";"1";"42,92";"2001-07-01 00:00:00.000";"0";"0";"[502611]"
"49829";"nein";"ja";"nein";"1958-03-15 00:00:00.000";"nein";"nein";"Kreditkarte";"Eurocard";"04.2006";"ja";"60,5";"Sa";"1899-12-30 20:34:00.000";"2";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"11";"nein";"1";"27,29";"2001-01-30 00:00:00.000";"0";"0";"[404735,406858]"
"49830";"nein";"ja";"nein";"1977-12-06 00:00:00.000";"nein";"nein";"Kundenkarte";"Kundenkarte";"03.2007";"ja";"29,99";"Mo";"1899-12-30 13:56:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"7";"nein";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[407741]"
"49831";"nein";"ja";"nein";"1979-10-28 00:00:00.000";"nein";"nein";"Kreditkarte";"Eurocard";"03.2006";"ja";"83,8";"Di";"1899-12-30 15:16:00.000";"2";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"12";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[402993,103397]"
"49832";"nein";"ja";"nein";"1977-08-30 00:00:00.000";"nein";"nein";"Kreditkarte";"Eurocard";"10.2006";"ja";"19,99";"Mi";"1899-12-30 22:32:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"9";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[204341]"
"49835";"nein";"ja";"nein";"1960-03-27 00:00:00.000";"nein";"nein";"Kreditkarte";"Visa";"10.2005";"ja";"8,5";"Di";"1899-12-30 19:41:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"9";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[401402]"
"49837";"nein";"nein";"ja";"1974-04-04 00:00:00.000";"nein";"nein";"Kreditkarte";"Eurocard";"08.2005";"ja";"9,99";"Mi";"1899-12-30 03:09:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"12";"nein";"1";"86,97";"2001-02-24 00:00:00.000";"0";"0";"[508801]"
"49839";"ja";"ja";"nein";"1965-11-26 00:00:00.000";"nein";"nein";"Kreditkarte";"Visa";"09.2006";"ja";"41";"Fr";"1899-12-30 16:40:00.000";"2";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"11";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[407934,404371]"
"49840";"nein";"ja";"nein";"1973-03-20 00:00:00.000";"ja";"nein";"Rechnung";"-";"12.2006";"-";"34,5";"Mi";"1899-12-30 11:53:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"7";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[405874]"
"49842";"nein";"ja";"nein";"1962-02-23 00:00:00.000";"ja";"ja";"Kreditkarte";"Eurocard";"04.2007";"ja";"41";"So";"1899-12-30 12:01:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"18";"nein";"1";"68,06";"2001-03-23 00:00:00.000";"1";"1";"[309500]"
"49843";"nein";"nein";"ja";"1963-08-12 00:00:00.000";"ja";"nein";"Kreditkarte";"Visa";"02.2006";"ja";"18,2";"Sa";"1899-12-30 04:53:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"20";"nein";"1";"32,95";"2004-02-05 00:00:00.000";"0";"0";"[408143]"
"49844";"nein";"ja";"nein";"1981-01-24 00:00:00.000";"nein";"ja";"Kreditkarte";"Eurocard";"04.2005";"ja";"12,8";"Sa";"1899-12-30 13:47:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"5";"nein";"2";"163,44";"2004-08-18 00:00:00.000";"0";"1";"[405555]"
"49845";"nein";"ja";"nein";"1965-11-12 00:00:00.000";"ja";"nein";"Rechnung";"-";"08.2007";"-";"18";"Fr";"1899-12-30 02:30:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"15";"nein";"1";"25,99";"2001-06-06 00:00:00.000";"0";"0";"[107570]"
"49846";"nein";"ja";"nein";"1899-12-30 00:00:00.000";"ja";"ja";"Rechnung";"-";"11.2006";"-";"9,8";"Do";"1899-12-30 00:48:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"9";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[405378]"
"49849";"nein";"ja";"nein";"1899-12-30 00:00:00.000";"nein";"nein";"Kreditkarte";"Eurocard";"12.2005";"ja";"17,8";"So";"1899-12-30 21:32:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"12";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[203397]"
"49852";"nein";"ja";"ja";"1899-12-30 00:00:00.000";"ja";"nein";"Rechnung";"-";"02.2007";"-";"31,9";"Sa";"1899-12-30 10:55:00.000";"1";"ja";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"12";"nein";"1";"7,13";"2003-04-29 00:00:00.000";"0";"0";"[409015]"
"49853";"nein";"nein";"ja";"1967-02-19 00:00:00.000";"ja";"nein";"Rechnung";"-";"05.2007";"-";"33,5";"Mi";"1899-12-30 12:14:00.000";"2";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"8";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[401223,407934]"
"49854";"ja";"nein";"ja";"1978-05-19 00:00:00.000";"ja";"nein";"Rechnung";"-";"05.2007";"-";"75,3";"Di";"1899-12-30 07:33:00.000";"2";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"9";"nein";"1";"32,31";"2003-08-24 00:00:00.000";"0";"0";"[401648,508889]"
"49856";"nein";"ja";"nein";"1973-09-01 00:00:00.000";"ja";"nein";"Kreditkarte";"Eurocard";"07.2005";"ja";"12,8";"Sa";"1899-12-30 05:21:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"5";"nein";"1";"35,85";"2001-03-12 00:00:00.000";"1";"2";"[202454]"
"49859";"nein";"ja";"ja";"1955-01-11 00:00:00.000";"ja";"nein";"Kreditkarte";"Visa";"03.2007";"ja";"34,5";"So";"1899-12-30 09:42:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"7";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[506590]"
"49860";"nein";"nein";"nein";"1899-12-30 00:00:00.000";"nein";"nein";"Kreditkarte";"Eurocard";"04.2005";"ja";"68,4";"Fr";"1899-12-30 14:03:00.000";"1";"ja";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"9";"nein";"2";"21,28";"2002-03-28 00:00:00.000";"0";"0";"[408289]"
"49861";"ja";"ja";"nein";"1971-07-24 00:00:00.000";"nein";"ja";"Kreditkarte";"Eurocard";"08.2006";"ja";"9,8";"Do";"1899-12-30 15:35:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"8";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[201967]"
"49863";"nein";"ja";"nein";"1978-08-09 00:00:00.000";"ja";"nein";"Rechnung";"-";"09.2007";"-";"34,5";"Mi";"1899-12-30 18:44:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"5";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[504935]"
"49864";"nein";"ja";"ja";"1971-10-08 00:00:00.000";"nein";"nein";"Kreditkarte";"Eurocard";"08.2006";"ja";"121,5";"Do";"1899-12-30 07:23:00.000";"3";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"11";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[600124,201216,306821]"
"49866";"ja";"ja";"nein";"1959-12-02 00:00:00.000";"nein";"nein";"Kreditkarte";"Eurocard";"07.2005";"ja";"34,5";"Mo";"1899-12-30 09:09:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"5";"nein";"1";"5,93";"2002-03-27 00:00:00.000";"1";"1";"[409006]"
"49869";"ja";"ja";"nein";"1982-06-29 00:00:00.000";"ja";"nein";"Kreditkarte";"Eurocard";"03.2007";"ja";"199,45";"Do";"1899-12-30 12:59:00.000";"5";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"12";"ja";"0";"0";"1899-12-30 00:00:00.000";"0";"0";"[406310,106310,409782,109121,308997]"
"49873";"nein";"ja";"nein";"1976-09-18 00:00:00.000";"ja";"nein";"Rechnung";"-";"06.2007";"-";"18";"Fr";"1899-12-30 00:31:00.000";"1";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"nein";"3";"nein";"1";"17,7";"2001-06-01 00:00:00.000";"0";"0";"[200035]"
